customer_id,scenario,split,age,tenure_days,monthly_charges,support_tickets,usage_score,service_count,customer_satisfaction,is_month_to_month,churn
volume_anomaly-00022,volume_anomaly,val,73,29,54.03,0,0.684,4,0.6938,1,0
volume_anomaly-00023,volume_anomaly,train,39,739,141.04,2,0.4644,1,0.6622,0,0
volume_anomaly-00024,volume_anomaly,train,41,744,155.76,0,0.4348,1,0.6309,0,0
volume_anomaly-00025,volume_anomaly,train,41,112,115.07,1,0.6167,1,0.6658,0,1
volume_anomaly-00026,volume_anomaly,test,72,374,36.24,0,0.6914,1,0.5926,0,0
volume_anomaly-00027,volume_anomaly,train,75,647,49.56,2,0.4562,5,0.5803,0,0
volume_anomaly-00028,volume_anomaly,val,71,1216,112.8,1,0.5649,3,0.6033,1,0
volume_anomaly-00029,volume_anomaly,test,52,262,30.43,2,0.6124,0,0.7321,0,1
volume_anomaly-00030,volume_anomaly,train,59,163,93.11,3,0.4991,1,0.9546,1,1
volume_anomaly-00031,volume_anomaly,train,41,357,70.04,0,0.3751,3,0.7931,0,0
volume_anomaly-00032,volume_anomaly,test,19,89,92.45,0,0.4207,0,0.4155,1,1
volume_anomaly-00033,volume_anomaly,train,52,490,60.92,0,0.698,0,0.722,1,0
volume_anomaly-00034,volume_anomaly,train,64,92,139.23,2,0.5921,1,0.779,1,1
volume_anomaly-00035,volume_anomaly,train,24,368,200.0,1,0.3332,3,0.827,0,0
volume_anomaly-00036,volume_anomaly,train,70,306,85.77,1,0.4566,0,0.6152,0,1
volume_anomaly-00037,volume_anomaly,train,49,610,89.74,0,0.6803,4,0.4675,0,0
volume_anomaly-00038,volume_anomaly,train,48,601,67.89,4,0.5521,2,0.8273,0,1
volume_anomaly-00039,volume_anomaly,val,67,650,34.96,1,0.3967,3,0.6348,1,0
volume_anomaly-00040,volume_anomaly,train,29,805,48.12,0,0.3231,4,0.9803,0,0
volume_anomaly-00041,volume_anomaly,train,74,147,122.29,1,0.5816,2,0.5288,0,1
volume_anomaly-00042,volume_anomaly,val,28,399,53.11,1,0.868,2,1.0,0,0
volume_anomaly-00043,volume_anomaly,train,61,549,44.22,1,0.5144,5,0.5237,0,0
volume_anomaly-00044,volume_anomaly,train,67,364,137.18,0,0.3832,2,0.9944,0,0
volume_anomaly-00045,volume_anomaly,train,55,51,126.74,0,0.3773,2,0.7374,0,0
volume_anomaly-00046,volume_anomaly,test,23,1239,124.29,0,0.7352,2,0.8526,1,0
volume_anomaly-00047,volume_anomaly,val,58,847,54.07,1,0.1645,0,0.7972,0,1
volume_anomaly-00048,volume_anomaly,val,49,210,47.37,0,0.4461,1,0.8754,1,0
volume_anomaly-00049,volume_anomaly,train,75,257,120.72,3,0.5246,6,0.7626,1,1
volume_anomaly-00050,volume_anomaly,train,29,183,90.09,1,0.4199,1,0.8407,0,0
volume_anomaly-00051,volume_anomaly,train,30,59,31.97,1,0.9339,0,0.5434,0,1
volume_anomaly-00052,volume_anomaly,train,35,626,46.64,0,0.5796,4,0.7019,0,0
volume_anomaly-00053,volume_anomaly,train,66,68,35.34,0,0.5672,4,0.5283,1,1
volume_anomaly-00054,volume_anomaly,train,74,161,135.31,3,0.7382,1,0.7059,0,1
volume_anomaly-00055,volume_anomaly,test,74,171,144.3,2,0.5307,2,0.7495,1,1
volume_anomaly-00056,volume_anomaly,train,34,781,49.49,1,0.214,3,0.7009,0,0
volume_anomaly-00057,volume_anomaly,test,59,757,52.2,1,0.5863,2,0.8779,1,0
volume_anomaly-00058,volume_anomaly,train,57,508,75.11,1,0.4463,2,0.8422,0,0
volume_anomaly-00059,volume_anomaly,train,36,430,139.05,4,0.4293,4,0.8113,0,0
volume_anomaly-00060,volume_anomaly,train,62,591,115.86,2,0.7792,0,0.8614,0,0
volume_anomaly-00061,volume_anomaly,test,56,111,104.33,2,0.3736,0,0.94,1,1
volume_anomaly-00062,volume_anomaly,train,34,206,52.66,0,0.5461,2,0.5991,1,0
volume_anomaly-00063,volume_anomaly,train,37,146,61.87,2,0.5409,3,0.6615,0,0
volume_anomaly-00064,volume_anomaly,train,26,95,105.49,1,0.5983,2,0.7246,0,1
volume_anomaly-00065,volume_anomaly,train,41,556,101.38,2,0.9375,1,0.571,1,1
volume_anomaly-00066,volume_anomaly,val,62,953,151.04,2,0.3717,4,0.6402,0,0
volume_anomaly-00067,volume_anomaly,train,52,9,69.68,2,0.5313,3,0.4823,0,1
volume_anomaly-00068,volume_anomaly,train,44,1396,75.01,0,0.7521,5,0.5326,1,0
volume_anomaly-00069,volume_anomaly,train,66,88,142.09,1,0.5515,1,0.9158,0,1
volume_anomaly-00070,volume_anomaly,train,34,231,71.26,0,0.4045,0,0.6729,0,1
volume_anomaly-00071,volume_anomaly,train,28,1,82.14,1,0.4521,5,0.4237,0,1
volume_anomaly-00072,volume_anomaly,train,30,70,115.88,1,0.7622,3,0.7458,0,0
volume_anomaly-00073,volume_anomaly,train,43,497,21.21,0,0.2999,1,0.6499,1,0
volume_anomaly-00074,volume_anomaly,train,75,468,91.21,3,0.8702,1,0.4154,0,1
volume_anomaly-00075,volume_anomaly,val,50,67,82.13,2,0.8905,8,0.5897,1,0
volume_anomaly-00076,volume_anomaly,val,55,312,108.48,2,0.5643,3,0.6604,0,0
volume_anomaly-00077,volume_anomaly,train,66,18,81.31,2,0.6191,3,0.7376,0,1
volume_anomaly-00078,volume_anomaly,train,48,469,74.65,0,0.6354,0,0.6138,1,0
volume_anomaly-00079,volume_anomaly,val,51,116,112.76,2,0.4851,3,0.8724,0,0
volume_anomaly-00080,volume_anomaly,train,24,129,84.33,2,0.6146,1,0.6685,1,1
volume_anomaly-00081,volume_anomaly,train,35,45,115.84,1,0.1487,2,1.0,0,0
volume_anomaly-00082,volume_anomaly,test,70,576,71.69,2,0.228,3,0.8506,1,1
volume_anomaly-00083,volume_anomaly,train,60,1093,67.48,2,0.3697,3,0.9293,0,0
volume_anomaly-00084,volume_anomaly,train,37,585,151.54,4,0.4087,4,0.9012,0,0
volume_anomaly-00085,volume_anomaly,train,52,249,44.84,0,0.6392,0,0.523,0,1
volume_anomaly-00086,volume_anomaly,train,63,355,117.73,2,0.5814,2,0.8989,0,0
volume_anomaly-00087,volume_anomaly,train,21,381,107.85,2,0.6947,1,1.0,1,0
volume_anomaly-00088,volume_anomaly,train,70,371,55.99,2,0.5437,2,0.9707,1,0
volume_anomaly-00089,volume_anomaly,test,33,21,132.37,1,0.5458,3,0.7626,0,0
volume_anomaly-00090,volume_anomaly,train,29,33,137.34,1,0.6309,2,0.553,0,1
volume_anomaly-00091,volume_anomaly,train,70,37,57.23,0,0.3881,3,0.8794,0,0
volume_anomaly-00092,volume_anomaly,test,74,976,42.27,2,0.3737,2,0.6386,1,0
volume_anomaly-00093,volume_anomaly,train,27,172,40.16,1,0.4261,2,0.7487,0,0
volume_anomaly-00094,volume_anomaly,train,69,238,69.17,3,0.276,2,0.8461,0,0
volume_anomaly-00095,volume_anomaly,train,49,186,64.34,3,0.4423,2,0.8833,0,1
volume_anomaly-00096,volume_anomaly,test,50,784,69.95,2,0.4956,5,0.5861,0,1
volume_anomaly-00097,volume_anomaly,train,45,855,86.19,1,0.3421,3,0.8537,0,0
volume_anomaly-00098,volume_anomaly,train,60,1015,63.57,1,0.376,2,0.7877,1,0
volume_anomaly-00099,volume_anomaly,val,52,1442,92.93,1,0.4253,1,0.6676,0,0
volume_anomaly-00100,volume_anomaly,train,34,111,145.37,0,0.7507,2,0.6619,0,1
volume_anomaly-00101,volume_anomaly,val,25,97,150.6,1,0.7925,5,0.7673,0,1
volume_anomaly-00102,volume_anomaly,val,59,78,117.99,1,0.3856,3,0.9657,1,0
volume_anomaly-00103,volume_anomaly,test,39,497,56.84,0,0.7429,4,0.6519,0,0
volume_anomaly-00104,volume_anomaly,train,43,118,62.52,0,0.5271,5,0.8455,0,0
volume_anomaly-00105,volume_anomaly,val,74,283,60.42,0,0.3447,0,0.5848,1,1
volume_anomaly-00106,volume_anomaly,train,36,239,60.88,1,0.4913,3,0.6295,0,1
volume_anomaly-00107,volume_anomaly,train,23,534,91.26,0,0.4025,3,0.7027,1,0
volume_anomaly-00108,volume_anomaly,test,58,240,71.87,3,0.3935,1,0.6896,1,1
volume_anomaly-00109,volume_anomaly,train,64,52,76.21,2,0.2723,0,0.6864,0,1
volume_anomaly-00110,volume_anomaly,train,40,168,41.27,1,0.5598,2,0.5937,1,1
volume_anomaly-00111,volume_anomaly,train,68,54,114.21,1,0.2378,0,0.6124,1,1
volume_anomaly-00112,volume_anomaly,train,58,191,63.08,2,0.407,1,0.6424,0,1
volume_anomaly-00113,volume_anomaly,test,31,1439,89.7,2,0.6306,2,0.8039,1,0
volume_anomaly-00114,volume_anomaly,train,67,381,63.84,2,0.8604,4,0.7574,0,0
volume_anomaly-00115,volume_anomaly,train,47,211,104.29,1,0.5041,2,0.821,1,1
volume_anomaly-00116,volume_anomaly,train,33,407,96.1,1,0.5449,1,0.876,0,0
volume_anomaly-00117,volume_anomaly,val,57,8,46.24,3,0.6653,0,0.6943,1,1
volume_anomaly-00118,volume_anomaly,train,29,709,72.31,0,0.493,4,0.6064,1,0
volume_anomaly-00119,volume_anomaly,train,37,6,91.54,1,0.7717,6,0.5937,0,0
volume_anomaly-00120,volume_anomaly,test,36,475,81.07,1,0.0946,0,0.9474,0,0
volume_anomaly-00121,volume_anomaly,train,31,186,58.73,2,0.585,1,0.8363,0,0
volume_anomaly-00122,volume_anomaly,val,42,5,114.13,2,0.3593,2,0.9324,0,0
volume_anomaly-00123,volume_anomaly,train,75,357,105.54,1,0.5483,3,0.8789,0,0
volume_anomaly-00124,volume_anomaly,train,60,527,50.79,1,0.7639,5,0.6846,0,0
volume_anomaly-00125,volume_anomaly,train,56,15,66.65,0,0.5254,1,0.7826,1,1
volume_anomaly-00126,volume_anomaly,train,43,548,51.71,0,0.4364,2,0.7249,0,0
volume_anomaly-00127,volume_anomaly,val,55,78,84.68,1,0.5343,2,1.0,1,0
volume_anomaly-00128,volume_anomaly,test,58,90,123.29,1,0.432,4,0.7922,1,1
volume_anomaly-00129,volume_anomaly,train,28,257,63.47,1,0.5329,1,0.9444,0,0
volume_anomaly-00130,volume_anomaly,val,75,51,112.19,2,0.4418,1,0.7257,0,1
volume_anomaly-00131,volume_anomaly,train,27,587,88.91,0,0.3721,2,0.9047,1,0
volume_anomaly-00132,volume_anomaly,val,31,147,48.04,1,0.2535,0,0.7472,1,1
volume_anomaly-00133,volume_anomaly,train,40,1378,90.53,2,0.6224,1,0.616,0,0
volume_anomaly-00134,volume_anomaly,val,61,159,94.37,1,0.451,4,0.9065,0,0
volume_anomaly-00135,volume_anomaly,test,27,194,69.91,0,0.2671,1,0.6049,0,1
volume_anomaly-00136,volume_anomaly,train,45,126,46.19,2,0.2799,1,0.6681,0,1
volume_anomaly-00137,volume_anomaly,val,71,397,87.79,0,0.5219,3,0.8259,1,0
volume_anomaly-00138,volume_anomaly,train,42,845,82.08,0,0.3429,3,0.7699,0,0
volume_anomaly-00139,volume_anomaly,train,69,30,176.18,2,0.5418,6,0.6489,1,1
volume_anomaly-00140,volume_anomaly,train,52,23,110.11,0,0.713,4,0.7181,0,0
volume_anomaly-00141,volume_anomaly,train,64,467,82.93,0,1.0,0,0.9086,1,0
volume_anomaly-00142,volume_anomaly,val,24,83,139.3,3,0.5742,5,0.6045,0,1
volume_anomaly-00143,volume_anomaly,train,40,501,108.7,1,0.8052,4,0.3284,0,1
volume_anomaly-00144,volume_anomaly,train,36,97,128.98,3,0.2182,4,0.8665,0,1
volume_anomaly-00145,volume_anomaly,train,42,133,95.73,2,0.3896,2,0.6317,0,1
volume_anomaly-00146,volume_anomaly,train,33,96,61.57,2,0.5453,3,0.6621,0,0
volume_anomaly-00147,volume_anomaly,val,40,558,102.35,1,0.594,2,0.8238,1,0
volume_anomaly-00148,volume_anomaly,val,53,323,123.49,2,0.2202,0,0.6412,0,1
volume_anomaly-00149,volume_anomaly,val,45,657,53.83,1,0.7055,4,0.6737,1,0
volume_anomaly-00150,volume_anomaly,train,31,222,152.09,2,0.616,1,0.8767,0,0
volume_anomaly-00151,volume_anomaly,train,32,53,34.55,3,0.5794,3,0.8035,1,0
volume_anomaly-00152,volume_anomaly,train,20,65,77.68,3,0.6009,2,0.6987,0,1
volume_anomaly-00153,volume_anomaly,train,18,786,124.11,1,0.4178,2,0.5823,1,1
volume_anomaly-00154,volume_anomaly,train,20,539,77.47,0,0.6983,2,0.5624,1,1
volume_anomaly-00155,volume_anomaly,train,33,179,59.78,0,0.5499,3,0.8441,0,0
volume_anomaly-00156,volume_anomaly,train,62,142,102.11,1,0.448,0,0.792,0,1
volume_anomaly-00157,volume_anomaly,train,73,115,73.45,0,0.6142,1,0.5628,0,1
volume_anomaly-00158,volume_anomaly,train,57,347,54.39,2,0.316,3,0.7426,0,0
volume_anomaly-00159,volume_anomaly,train,29,142,75.96,0,0.4356,1,0.3896,1,1
volume_anomaly-00160,volume_anomaly,val,67,37,111.9,2,0.4334,2,0.8036,0,1
volume_anomaly-00161,volume_anomaly,train,26,48,109.44,0,0.5556,0,0.7461,0,0
volume_anomaly-00162,volume_anomaly,train,57,228,96.78,1,0.4476,3,0.5935,0,1
volume_anomaly-00163,volume_anomaly,train,23,54,108.83,1,0.552,1,0.8714,0,1
volume_anomaly-00164,volume_anomaly,train,21,25,45.05,2,0.2633,4,0.7586,1,0
volume_anomaly-00165,volume_anomaly,train,37,618,113.87,1,0.2875,3,0.6518,1,1
volume_anomaly-00166,volume_anomaly,test,58,87,88.25,1,0.5992,3,0.6501,0,0
volume_anomaly-00167,volume_anomaly,train,53,972,112.41,2,0.5087,1,0.657,0,0
volume_anomaly-00168,volume_anomaly,train,49,316,64.56,1,0.3751,1,0.8242,0,0
volume_anomaly-00169,volume_anomaly,test,27,530,43.97,1,0.5666,2,0.7935,1,0
volume_anomaly-00170,volume_anomaly,train,73,1126,54.76,2,0.5779,3,0.6339,1,1
volume_anomaly-00171,volume_anomaly,train,67,176,79.09,2,0.7055,1,0.5169,1,1
volume_anomaly-00172,volume_anomaly,train,31,414,83.34,0,0.5997,1,0.6658,0,0
volume_anomaly-00173,volume_anomaly,train,64,41,116.46,0,0.3828,0,0.7544,0,1
volume_anomaly-00174,volume_anomaly,val,22,2,105.85,3,0.5345,3,0.5757,1,1
volume_anomaly-00175,volume_anomaly,train,29,174,99.67,2,0.7198,1,0.5812,1,1
volume_anomaly-00176,volume_anomaly,train,66,93,47.71,1,0.6334,2,0.6724,1,0
volume_anomaly-00177,volume_anomaly,train,62,405,88.18,3,0.4082,0,0.744,0,1
volume_anomaly-00178,volume_anomaly,test,42,7,134.7,1,0.7469,0,0.7931,1,1
volume_anomaly-00179,volume_anomaly,train,38,72,98.95,0,0.3922,1,0.8588,0,0
volume_anomaly-00180,volume_anomaly,test,45,765,78.1,1,0.4891,2,0.4233,1,1
