customer_id,scenario,split,age,tenure_days,monthly_charges,support_tickets,usage_score,service_count,customer_satisfaction,is_month_to_month,churn
label_imbalance-00049,label_imbalance,val,63,280,130.72,1,0.729,1,0.826,0,0
label_imbalance-00050,label_imbalance,train,70,477,74.13,2,0.5897,1,0.7843,1,0
label_imbalance-00051,label_imbalance,val,74,132,114.77,3,0.4293,3,0.6999,0,0
label_imbalance-00052,label_imbalance,train,70,1360,179.71,0,0.4547,3,0.7619,0,0
label_imbalance-00053,label_imbalance,train,39,302,67.37,1,0.582,3,0.5412,1,0
label_imbalance-00054,label_imbalance,test,19,688,90.74,1,0.6886,2,0.7029,1,0
label_imbalance-00055,label_imbalance,train,19,569,70.48,1,0.4203,3,1.0,0,0
label_imbalance-00056,label_imbalance,train,72,876,115.05,1,0.6711,1,0.6114,0,0
label_imbalance-00057,label_imbalance,train,69,1303,49.82,0,0.7561,2,0.6041,1,0
label_imbalance-00058,label_imbalance,val,69,1567,67.21,1,0.2704,5,0.9135,0,0
label_imbalance-00059,label_imbalance,train,31,84,61.65,2,0.8985,1,0.8504,1,0
label_imbalance-00060,label_imbalance,train,28,151,89.8,3,0.9151,2,0.8359,1,0
label_imbalance-00061,label_imbalance,test,32,19,44.09,1,0.7404,4,0.735,0,0
label_imbalance-00062,label_imbalance,train,40,676,86.04,2,0.4942,3,0.4879,0,0
label_imbalance-00063,label_imbalance,train,20,1325,84.66,2,0.827,1,0.7263,0,0
label_imbalance-00064,label_imbalance,train,63,2443,72.79,0,0.2812,1,0.7778,0,0
label_imbalance-00065,label_imbalance,train,72,748,113.39,0,0.6351,3,0.7323,1,0
label_imbalance-00066,label_imbalance,val,60,1209,102.86,5,0.5761,1,0.8636,1,0
label_imbalance-00067,label_imbalance,val,65,1240,71.25,1,0.4989,2,0.5008,0,0
label_imbalance-00068,label_imbalance,train,50,62,62.83,1,0.7018,1,0.7509,1,0
label_imbalance-00069,label_imbalance,train,74,1654,129.52,2,0.1619,2,0.5577,1,0
label_imbalance-00070,label_imbalance,train,20,151,47.14,0,0.4114,0,0.7166,1,0
label_imbalance-00071,label_imbalance,val,73,147,54.26,1,0.6012,2,0.8928,0,0
label_imbalance-00072,label_imbalance,train,44,451,107.78,0,0.5108,6,0.9429,0,0
label_imbalance-00073,label_imbalance,train,44,823,128.15,3,0.5853,3,0.6338,0,0
label_imbalance-00074,label_imbalance,test,29,1053,51.65,1,0.4991,3,0.6351,0,0
label_imbalance-00075,label_imbalance,train,60,901,61.32,1,0.2281,3,0.719,0,0
label_imbalance-00076,label_imbalance,train,20,1056,98.16,0,0.373,1,0.6959,0,0
label_imbalance-00077,label_imbalance,train,38,73,62.81,1,0.3564,4,0.8513,1,0
label_imbalance-00078,label_imbalance,test,49,23,79.32,1,0.8116,4,0.958,0,0
label_imbalance-00079,label_imbalance,train,57,405,96.6,1,0.763,1,0.8545,0,0
label_imbalance-00080,label_imbalance,test,72,872,56.0,4,0.6144,2,0.8034,0,0
label_imbalance-00081,label_imbalance,val,23,295,62.24,1,0.4623,1,0.586,0,0
label_imbalance-00082,label_imbalance,train,35,191,65.48,2,0.3816,4,0.7966,0,0
label_imbalance-00083,label_imbalance,test,19,325,126.88,0,0.5553,9,0.4674,1,0
label_imbalance-00084,label_imbalance,val,72,1304,114.19,1,0.6636,0,0.6469,0,0
label_imbalance-00085,label_imbalance,train,65,944,112.93,0,0.7401,1,0.8529,0,0
label_imbalance-00086,label_imbalance,train,63,21,50.94,1,0.4348,2,0.9466,0,0
label_imbalance-00087,label_imbalance,train,64,278,114.68,3,0.7911,3,0.7171,0,0
label_imbalance-00088,label_imbalance,train,49,1593,74.49,1,0.5146,2,0.6102,1,0
label_imbalance-00089,label_imbalance,train,46,464,21.08,1,0.5544,2,0.665,0,0
label_imbalance-00090,label_imbalance,train,71,127,57.63,0,0.9205,2,0.6248,1,0
label_imbalance-00091,label_imbalance,train,22,387,95.28,2,0.6593,1,0.8845,0,0
label_imbalance-00092,label_imbalance,train,20,34,73.13,2,0.4735,3,0.9177,1,0
label_imbalance-00093,label_imbalance,test,51,34,74.96,1,0.4451,2,1.0,1,0
label_imbalance-00094,label_imbalance,train,44,349,29.36,4,0.4221,7,0.788,1,0
label_imbalance-00095,label_imbalance,train,52,114,74.8,1,0.5394,1,0.7417,1,0
label_imbalance-00096,label_imbalance,val,64,95,115.06,0,0.5063,4,0.7123,0,0
label_imbalance-00097,label_imbalance,train,52,413,69.52,0,0.6692,0,0.7615,0,0
label_imbalance-00098,label_imbalance,train,58,393,32.82,1,0.6521,4,0.5613,0,0
label_imbalance-00099,label_imbalance,train,39,3,49.58,1,0.549,2,0.932,0,0
label_imbalance-00100,label_imbalance,train,66,826,81.25,4,0.2941,1,0.691,0,0
label_imbalance-00101,label_imbalance,val,65,607,82.86,1,0.6053,5,0.6288,0,0
label_imbalance-00102,label_imbalance,train,31,54,95.01,1,0.3836,2,0.4375,0,1
label_imbalance-00103,label_imbalance,train,64,923,64.26,1,0.3987,2,0.8606,1,0
label_imbalance-00104,label_imbalance,train,33,401,138.81,1,0.4678,3,0.721,0,0
label_imbalance-00105,label_imbalance,train,57,678,42.83,0,0.5514,0,0.7022,0,0
label_imbalance-00106,label_imbalance,train,32,67,110.67,0,0.8519,3,0.7451,0,0
label_imbalance-00107,label_imbalance,train,23,445,81.69,1,0.6107,2,0.6338,0,0
label_imbalance-00108,label_imbalance,train,46,730,88.41,3,0.8101,1,0.7953,0,0
label_imbalance-00109,label_imbalance,train,70,114,96.84,1,0.3426,3,0.742,0,0
label_imbalance-00110,label_imbalance,train,46,946,101.73,0,0.6109,4,0.7039,0,0
label_imbalance-00111,label_imbalance,train,44,881,78.6,0,0.4175,3,0.8479,0,0
label_imbalance-00112,label_imbalance,test,45,895,102.17,1,0.6637,1,0.6808,1,0
label_imbalance-00113,label_imbalance,train,72,56,117.54,0,0.7525,2,0.8506,0,0
label_imbalance-00114,label_imbalance,train,31,902,79.93,1,0.9446,0,0.6226,0,0
label_imbalance-00115,label_imbalance,val,65,607,82.86,1,0.6053,5,0.6288,0,0
label_imbalance-00116,label_imbalance,train,35,11,74.8,0,0.3723,1,0.89,1,0
label_imbalance-00117,label_imbalance,train,27,4,58.72,3,0.6076,2,0.8006,0,0
label_imbalance-00118,label_imbalance,val,46,770,97.28,1,0.7801,1,0.6247,0,0
label_imbalance-00119,label_imbalance,train,48,44,56.92,2,0.6013,2,0.6927,0,0
label_imbalance-00120,label_imbalance,train,71,416,144.5,0,0.5988,3,0.7971,0,0
label_imbalance-00121,label_imbalance,val,34,704,94.75,0,0.5515,4,0.4983,1,1
label_imbalance-00122,label_imbalance,train,54,6,76.27,1,0.6122,1,0.7224,0,0
label_imbalance-00123,label_imbalance,train,75,174,72.68,0,0.2704,3,0.6792,1,0
label_imbalance-00124,label_imbalance,test,39,478,64.36,2,0.4337,2,0.7444,0,0
label_imbalance-00125,label_imbalance,val,53,1789,115.11,1,0.4102,1,0.6858,0,0
label_imbalance-00126,label_imbalance,train,29,2600,104.91,1,0.7708,5,0.6066,0,0
label_imbalance-00127,label_imbalance,train,28,24,67.73,1,0.8552,0,0.7221,0,0
label_imbalance-00128,label_imbalance,train,49,1593,74.49,1,0.5146,2,0.6102,1,0
label_imbalance-00129,label_imbalance,train,56,593,60.52,0,0.8204,0,0.5265,1,0
label_imbalance-00130,label_imbalance,test,38,524,64.49,2,0.8128,2,0.5705,0,0
label_imbalance-00131,label_imbalance,val,40,1079,95.54,2,0.8081,0,0.7137,1,0
label_imbalance-00132,label_imbalance,val,59,59,90.18,2,0.9054,1,0.7886,1,0
label_imbalance-00133,label_imbalance,train,23,147,62.78,0,0.6992,1,0.7301,0,0
label_imbalance-00134,label_imbalance,train,56,1061,87.64,5,0.6725,3,0.8772,1,0
label_imbalance-00135,label_imbalance,train,69,411,139.33,1,0.5818,4,0.731,0,0
label_imbalance-00136,label_imbalance,train,64,22,42.96,0,0.6297,2,0.7781,0,0
label_imbalance-00137,label_imbalance,test,75,17,44.45,3,0.7995,2,0.6477,0,0
label_imbalance-00138,label_imbalance,val,25,677,178.03,2,0.789,1,0.8536,1,0
label_imbalance-00139,label_imbalance,train,62,1598,105.26,0,0.3787,2,0.5593,0,0
label_imbalance-00140,label_imbalance,train,51,387,68.78,1,0.345,0,0.7602,0,0
label_imbalance-00141,label_imbalance,train,44,823,128.15,3,0.5853,3,0.6338,0,0
label_imbalance-00142,label_imbalance,train,58,134,83.0,1,0.8765,1,0.8467,1,0
label_imbalance-00143,label_imbalance,train,44,146,56.16,2,0.6832,2,0.8263,0,0
label_imbalance-00144,label_imbalance,val,59,580,45.32,1,0.6556,3,0.7409,0,0
label_imbalance-00145,label_imbalance,train,29,200,96.34,0,0.1635,2,0.9613,0,0
label_imbalance-00146,label_imbalance,train,51,107,93.19,0,0.6085,4,0.5672,0,0
label_imbalance-00147,label_imbalance,train,58,212,82.52,2,0.6598,1,0.7183,0,0
label_imbalance-00148,label_imbalance,val,30,250,98.45,0,0.0942,4,0.8766,0,0
label_imbalance-00149,label_imbalance,train,72,1026,53.54,1,0.4237,0,0.7672,0,0
label_imbalance-00150,label_imbalance,val,75,819,90.52,2,0.6605,0,0.6952,0,0
label_imbalance-00151,label_imbalance,train,22,1094,34.53,2,0.8339,2,0.8292,0,0
label_imbalance-00152,label_imbalance,train,60,33,61.76,0,0.4536,3,0.7784,0,0
label_imbalance-00153,label_imbalance,train,20,879,34.62,0,0.7689,1,0.8864,0,0
label_imbalance-00154,label_imbalance,train,63,237,31.51,0,0.4408,2,0.4292,0,0
label_imbalance-00155,label_imbalance,train,34,144,66.42,1,0.5447,4,0.6501,1,0
label_imbalance-00156,label_imbalance,train,56,495,103.7,1,0.7048,2,0.7828,0,0
label_imbalance-00157,label_imbalance,train,44,249,34.64,0,0.4034,2,1.0,0,0
label_imbalance-00158,label_imbalance,train,49,1,50.27,0,0.5583,2,0.9926,0,0
label_imbalance-00159,label_imbalance,test,36,268,61.99,2,0.3252,1,0.9856,0,0
label_imbalance-00160,label_imbalance,val,50,319,128.52,2,0.5764,4,1.0,0,0
label_imbalance-00161,label_imbalance,train,74,793,103.72,0,0.8392,1,0.84,1,0
label_imbalance-00162,label_imbalance,train,26,146,91.05,2,0.5727,2,1.0,0,0
label_imbalance-00163,label_imbalance,train,23,103,200.0,1,0.7391,2,0.6496,0,1
label_imbalance-00164,label_imbalance,train,70,93,33.28,0,0.2871,2,0.7692,0,0
label_imbalance-00165,label_imbalance,test,75,819,90.52,2,0.6605,0,0.6952,0,0
label_imbalance-00166,label_imbalance,train,32,569,39.38,5,0.7779,3,1.0,0,0
label_imbalance-00167,label_imbalance,test,63,280,130.72,1,0.729,1,0.826,0,0
label_imbalance-00168,label_imbalance,test,69,923,64.92,1,0.8049,1,0.6276,1,0
label_imbalance-00169,label_imbalance,train,67,258,58.15,1,0.5774,0,0.6301,0,0
label_imbalance-00170,label_imbalance,train,68,1744,107.31,3,0.6915,2,1.0,1,0
label_imbalance-00171,label_imbalance,val,42,129,72.16,2,0.6417,2,0.6793,1,0
label_imbalance-00172,label_imbalance,train,25,37,49.71,3,0.4736,1,0.7471,0,1
label_imbalance-00173,label_imbalance,train,53,302,56.23,2,0.5741,2,0.6701,0,0
label_imbalance-00174,label_imbalance,train,55,321,83.13,1,0.4591,2,1.0,1,0
label_imbalance-00175,label_imbalance,train,44,836,60.01,1,0.7499,2,0.7666,0,0
label_imbalance-00176,label_imbalance,train,31,265,51.86,0,0.511,4,0.6907,0,0
label_imbalance-00177,label_imbalance,train,43,1776,44.98,0,0.2679,1,0.7534,0,0
label_imbalance-00178,label_imbalance,train,69,291,67.71,2,0.6829,0,0.8465,1,0
label_imbalance-00179,label_imbalance,train,56,94,57.43,1,0.6122,0,0.837,0,0
label_imbalance-00180,label_imbalance,train,27,182,68.54,2,0.7086,3,0.8822,1,0
label_imbalance-00181,label_imbalance,train,22,54,34.52,1,0.5197,2,0.9019,0,0
label_imbalance-00182,label_imbalance,train,66,902,72.29,1,0.515,0,0.7335,0,0
label_imbalance-00183,label_imbalance,test,71,1133,31.37,3,0.7461,3,0.8287,1,0
label_imbalance-00184,label_imbalance,train,72,524,99.75,1,0.4255,1,0.9549,1,0
label_imbalance-00185,label_imbalance,val,40,197,145.99,2,0.5749,1,1.0,0,0
label_imbalance-00186,label_imbalance,train,50,14,97.87,2,0.7437,3,0.933,0,0
label_imbalance-00187,label_imbalance,val,65,1542,121.05,1,0.2797,2,0.7406,1,0
label_imbalance-00188,label_imbalance,test,59,467,39.52,1,0.664,4,0.7185,0,0
label_imbalance-00189,label_imbalance,val,46,312,66.95,1,0.5583,4,0.5394,1,0
label_imbalance-00190,label_imbalance,test,39,1317,164.41,2,0.3888,4,0.7912,0,0
label_imbalance-00191,label_imbalance,train,23,147,62.78,0,0.6992,1,0.7301,0,0
label_imbalance-00192,label_imbalance,test,48,523,101.33,0,0.7377,5,1.0,0,0
label_imbalance-00193,label_imbalance,train,21,1033,115.43,0,0.7974,4,0.793,0,0
label_imbalance-00194,label_imbalance,train,45,516,19.41,1,0.3626,1,1.0,0,0
label_imbalance-00195,label_imbalance,train,24,136,39.68,1,0.6219,3,0.8161,1,0
label_imbalance-00196,label_imbalance,train,27,1478,88.15,0,0.7218,4,0.6463,0,0
label_imbalance-00197,label_imbalance,train,72,67,62.54,2,0.4219,3,0.6165,0,0
label_imbalance-00198,label_imbalance,train,67,200,74.65,2,0.5573,2,0.8804,0,0
label_imbalance-00199,label_imbalance,train,71,416,144.5,0,0.5988,3,0.7971,0,0
label_imbalance-00200,label_imbalance,train,42,686,67.62,1,0.4579,0,0.6383,0,0
label_imbalance-00201,label_imbalance,test,26,251,113.77,1,0.4128,6,0.6257,0,0
label_imbalance-00202,label_imbalance,train,43,351,153.37,0,1.0,4,0.6704,0,0
label_imbalance-00203,label_imbalance,train,35,183,35.55,3,0.4228,3,0.8085,1,0
label_imbalance-00204,label_imbalance,train,37,333,91.74,1,0.707,2,0.9528,1,0
label_imbalance-00205,label_imbalance,train,40,73,70.44,0,0.4872,2,1.0,0,0
label_imbalance-00206,label_imbalance,train,49,1039,62.68,0,0.6307,1,0.7887,0,0
label_imbalance-00207,label_imbalance,train,53,143,78.05,1,0.9449,1,0.7538,0,0
label_imbalance-00208,label_imbalance,val,53,259,99.29,1,0.6733,2,0.6987,1,0
label_imbalance-00209,label_imbalance,val,44,349,29.36,4,0.4221,7,0.788,1,0
label_imbalance-00210,label_imbalance,train,40,318,51.22,1,0.4393,5,0.6896,0,0
label_imbalance-00211,label_imbalance,train,44,182,106.84,0,0.7813,3,0.7976,0,0
label_imbalance-00212,label_imbalance,train,36,11,55.65,0,0.7272,6,0.6547,1,0
label_imbalance-00213,label_imbalance,train,58,594,79.3,0,0.4943,3,0.7381,0,0
label_imbalance-00214,label_imbalance,test,53,375,104.95,0,0.6125,6,0.8719,1,0
label_imbalance-00215,label_imbalance,val,64,715,134.7,4,0.4591,3,0.9593,0,0
label_imbalance-00216,label_imbalance,train,30,212,50.88,1,0.304,1,0.9352,0,0
label_imbalance-00217,label_imbalance,train,55,232,64.07,1,0.4507,1,0.8765,0,0
label_imbalance-00218,label_imbalance,train,53,784,46.29,0,0.8989,0,0.7453,0,0
label_imbalance-00219,label_imbalance,val,44,505,101.51,0,0.4132,3,0.6849,0,0
label_imbalance-00220,label_imbalance,val,25,338,61.55,0,0.5959,2,0.5408,0,0
label_imbalance-00221,label_imbalance,train,50,319,128.52,2,0.5764,4,1.0,0,0
label_imbalance-00222,label_imbalance,train,63,398,96.12,0,0.4381,1,0.8679,1,0
label_imbalance-00223,label_imbalance,train,39,1884,89.92,0,1.0,0,0.7559,1,0
label_imbalance-00224,label_imbalance,train,38,166,72.83,3,0.5679,2,0.8474,0,0
label_imbalance-00225,label_imbalance,test,68,492,123.06,1,0.6452,3,0.8453,1,0
label_imbalance-00226,label_imbalance,test,55,650,73.91,1,0.6292,1,0.6762,1,0
label_imbalance-00227,label_imbalance,val,19,189,113.09,0,0.5569,6,0.6633,1,0
label_imbalance-00228,label_imbalance,train,42,314,70.49,1,0.4521,3,0.9405,1,0
label_imbalance-00229,label_imbalance,val,47,14,18.03,0,0.5218,1,0.6753,0,0
label_imbalance-00230,label_imbalance,train,68,379,69.92,2,0.4302,2,0.6811,0,0
label_imbalance-00231,label_imbalance,train,75,97,120.19,1,0.6977,3,0.7342,0,0
label_imbalance-00232,label_imbalance,val,19,210,101.92,0,0.2354,2,0.9004,0,0
label_imbalance-00233,label_imbalance,train,44,147,69.45,0,0.5398,3,0.772,0,0
label_imbalance-00234,label_imbalance,train,31,148,70.03,0,0.798,3,0.8986,1,0
label_imbalance-00235,label_imbalance,train,38,111,80.76,1,0.3796,2,0.898,0,0
label_imbalance-00236,label_imbalance,test,64,353,74.23,2,0.388,4,0.7398,0,0
label_imbalance-00237,label_imbalance,train,42,274,71.75,0,0.5409,2,0.9159,0,0
label_imbalance-00238,label_imbalance,train,20,1217,132.52,2,0.7161,1,0.793,0,0
label_imbalance-00239,label_imbalance,test,48,924,126.51,2,0.5262,2,0.7841,0,0
label_imbalance-00240,label_imbalance,val,39,662,61.61,1,0.4256,1,0.9994,0,0
label_imbalance-00241,label_imbalance,test,67,551,46.61,3,0.4569,2,0.9746,1,0
label_imbalance-00242,label_imbalance,test,31,148,70.03,0,0.798,3,0.8986,1,0
label_imbalance-00243,label_imbalance,train,35,194,51.27,1,0.6891,2,0.7356,1,0
label_imbalance-00244,label_imbalance,val,75,297,29.9,2,0.4135,1,0.7788,1,0
label_imbalance-00245,label_imbalance,train,54,1029,30.89,0,0.5755,3,0.9543,1,0
label_imbalance-00246,label_imbalance,train,22,1394,108.08,0,0.718,0,0.3674,0,1
label_imbalance-00247,label_imbalance,train,49,843,144.24,0,0.9267,2,0.9577,1,0
label_imbalance-00248,label_imbalance,train,56,395,108.13,1,0.6964,2,1.0,0,0
label_imbalance-00249,label_imbalance,val,22,54,34.52,1,0.5197,2,0.9019,0,0
label_imbalance-00250,label_imbalance,train,32,122,36.02,3,0.9003,1,0.8937,1,0
label_imbalance-00251,label_imbalance,test,73,475,31.98,3,0.8539,1,0.9024,0,0
label_imbalance-00252,label_imbalance,train,48,630,41.94,1,0.3769,4,0.732,0,0
label_imbalance-00253,label_imbalance,train,33,401,138.81,1,0.4678,3,0.721,0,0
label_imbalance-00254,label_imbalance,train,52,100,109.08,0,0.7192,2,0.6362,0,0
label_imbalance-00255,label_imbalance,train,38,874,63.51,1,0.1979,4,0.7982,0,0
label_imbalance-00256,label_imbalance,val,41,873,59.68,2,0.4463,3,0.9756,0,0
label_imbalance-00257,label_imbalance,train,33,420,80.36,0,0.8201,0,0.7745,0,0
label_imbalance-00258,label_imbalance,train,53,565,54.15,0,0.5271,1,0.6629,0,0
label_imbalance-00259,label_imbalance,test,55,229,80.08,0,0.6974,1,0.7477,0,0
label_imbalance-00260,label_imbalance,train,40,60,61.27,1,0.5792,4,0.8255,0,0
label_imbalance-00261,label_imbalance,train,30,236,43.15,0,0.7378,0,0.6049,0,0
label_imbalance-00262,label_imbalance,test,41,266,71.72,1,0.4321,4,0.577,0,0
label_imbalance-00263,label_imbalance,test,64,22,42.96,0,0.6297,2,0.7781,0,0
label_imbalance-00264,label_imbalance,val,67,200,74.65,2,0.5573,2,0.8804,0,0
label_imbalance-00265,label_imbalance,train,63,465,132.23,2,0.5638,0,0.9001,0,0
label_imbalance-00266,label_imbalance,train,46,946,101.73,0,0.6109,4,0.7039,0,0
label_imbalance-00267,label_imbalance,test,42,83,74.08,0,0.7318,4,0.7333,1,0
label_imbalance-00268,label_imbalance,val,57,678,42.83,0,0.5514,0,0.7022,0,0
label_imbalance-00269,label_imbalance,test,29,60,127.59,3,0.5709,5,0.845,0,0
label_imbalance-00270,label_imbalance,train,26,674,55.25,3,0.5934,4,0.753,0,0
label_imbalance-00271,label_imbalance,val,34,249,97.41,0,0.6299,2,0.6559,0,0
label_imbalance-00272,label_imbalance,test,49,23,79.32,1,0.8116,4,0.958,0,0
label_imbalance-00273,label_imbalance,train,75,128,71.25,1,0.3874,6,0.6215,1,1
label_imbalance-00274,label_imbalance,test,23,700,142.36,3,1.0,4,0.9393,0,0
label_imbalance-00275,label_imbalance,train,75,134,85.06,0,0.7059,2,1.0,0,0
label_imbalance-00276,label_imbalance,test,35,585,59.65,2,0.5712,1,0.5965,0,0
label_imbalance-00277,label_imbalance,train,63,1555,129.19,1,0.477,3,0.7291,0,0
label_imbalance-00278,label_imbalance,val,65,165,116.48,1,0.69,4,0.7206,1,0
label_imbalance-00279,label_imbalance,train,64,715,134.7,4,0.4591,3,0.9593,0,0
label_imbalance-00280,label_imbalance,train,48,16,123.7,1,0.6516,2,0.8418,1,0
label_imbalance-00281,label_imbalance,val,46,419,51.89,2,0.8973,0,0.8164,0,0
label_imbalance-00282,label_imbalance,val,74,1651,66.29,2,0.6475,1,0.7071,0,0
label_imbalance-00283,label_imbalance,train,51,429,62.62,0,0.7125,1,0.7271,1,0
label_imbalance-00284,label_imbalance,train,68,860,70.22,1,0.5841,1,0.8801,0,0
label_imbalance-00285,label_imbalance,test,18,487,30.07,2,0.5304,1,0.9871,1,0
label_imbalance-00286,label_imbalance,val,19,91,53.8,0,0.6278,3,0.6993,0,0
label_imbalance-00287,label_imbalance,train,65,117,119.31,0,0.4817,2,0.7991,0,0
label_imbalance-00288,label_imbalance,train,39,1715,132.42,2,0.7566,2,0.6962,1,0
label_imbalance-00289,label_imbalance,val,68,50,44.83,0,0.7137,3,0.7611,1,0
label_imbalance-00290,label_imbalance,train,69,188,34.24,2,0.7373,2,0.6957,0,0
label_imbalance-00291,label_imbalance,train,51,574,88.06,2,0.8151,3,0.7595,0,0
label_imbalance-00292,label_imbalance,train,47,841,42.19,1,0.6908,2,0.6056,1,0
label_imbalance-00293,label_imbalance,train,29,92,67.27,1,0.6492,2,0.764,0,0
label_imbalance-00294,label_imbalance,train,55,205,63.95,0,0.9435,1,0.8375,1,0
label_imbalance-00295,label_imbalance,test,40,1079,95.54,2,0.8081,0,0.7137,1,0
label_imbalance-00296,label_imbalance,train,37,520,97.08,0,0.5944,2,0.8388,1,0
label_imbalance-00297,label_imbalance,train,63,254,62.37,2,0.5335,1,0.7275,1,1
label_imbalance-00298,label_imbalance,train,21,272,73.96,2,0.597,2,0.818,0,0
label_imbalance-00299,label_imbalance,val,46,419,51.89,2,0.8973,0,0.8164,0,0
label_imbalance-00300,label_imbalance,train,61,1366,32.7,1,0.4157,2,0.585,1,0
label_imbalance-00301,label_imbalance,test,48,924,126.51,2,0.5262,2,0.7841,0,0
label_imbalance-00302,label_imbalance,train,52,493,70.44,1,0.6436,1,0.8108,0,0
label_imbalance-00303,label_imbalance,train,18,84,84.41,2,0.7241,0,0.7143,0,0
label_imbalance-00304,label_imbalance,train,64,306,72.22,1,0.4784,4,0.7463,0,0
label_imbalance-00305,label_imbalance,train,52,851,68.25,1,0.4818,4,0.6683,0,0
label_imbalance-00306,label_imbalance,train,45,467,87.82,2,0.2645,5,0.7939,0,0
label_imbalance-00307,label_imbalance,val,57,609,98.22,1,0.7884,2,0.7339,1,0
label_imbalance-00308,label_imbalance,test,21,539,49.56,3,0.7279,3,0.5724,0,0
label_imbalance-00309,label_imbalance,test,54,406,45.08,1,0.2814,4,0.7925,1,0
